#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 6 (Sou Matome N2) — Japanese vocabulary: Kanji/Vocabulary/Reading words
<div class="front-main">コンパ</div><div class="front-example-sentence-1">新入生歓迎のコンパに参加した。</div>	<div class="back-main-reading">コンパ</div><div class="back-main-english">A welcoming party for new students</div><div class="back-example-sentence-1-reading">しんにゅうせいかんげいのコンパにさんかした。</div><div class="back-example-sentence-1-english">I attended the welcome party for new students.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">合コン</div><div class="front-example-sentence-1">友達に誘われて合コンに行った。</div>	<div class="back-main-reading">ごうコン</div><div class="back-main-english">A coed party/mixer</div><div class="back-example-sentence-1-reading">ともだちにさそわれてごうコンにいった。</div><div class="back-example-sentence-1-english">I was invited by a friend and went to a mixer.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">ワンパターン（な）</div><div class="front-example-sentence-1">彼の話はいつもワンパターンだ。</div>	<div class="back-main-reading">ワンパターン（な）</div><div class="back-main-english">A person with a one-track mind/monotonous</div><div class="back-example-sentence-1-reading">かれのはなしはいつもワンパターンだ。</div><div class="back-example-sentence-1-english">His stories are always the same pattern.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">ゴールデンウィーク</div><div class="front-example-sentence-1">ゴールデンウィークに旅行する予定だ。</div>	<div class="back-main-reading">ゴールデンウィーク</div><div class="back-main-english">Golden Week</div><div class="back-example-sentence-1-reading">ゴールデンウィークにりょこうするよていだ。</div><div class="back-example-sentence-1-english">I plan to travel during Golden Week.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">Uターン</div><div class="front-example-sentence-1">正月に田舎へUターンする人が多い。</div>	<div class="back-main-reading">ユーターン</div><div class="back-main-english">Make a U-turn/return to one's hometown</div><div class="back-example-sentence-1-reading">しょうがつにいなかへユーターンするひとがおおい。</div><div class="back-example-sentence-1-english">Many people return to their hometown for New Year's.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">オフ</div><div class="front-example-sentence-1">今日は仕事がオフの日だ。</div>	<div class="back-main-reading">オフ</div><div class="back-main-english">A day off work</div><div class="back-example-sentence-1-reading">きょうはしごとがオフのひだ。</div><div class="back-example-sentence-1-english">Today is my day off from work.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">フリーダイヤル</div><div class="front-example-sentence-1">テレビショッピングの商品をフリーダイヤルで注文した。</div>	<div class="back-main-reading">フリーダイヤル</div><div class="back-main-english">A toll-free number</div><div class="back-example-sentence-1-reading">テレビショッピングのしょうひんをフリーダイヤルでちゅうもんした。</div><div class="back-example-sentence-1-english">I ordered the TV shopping product using the toll-free number.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">フリーサイズ</div><div class="front-example-sentence-1">この服はフリーサイズです。</div>	<div class="back-main-reading">フリーサイズ</div><div class="back-main-english">One size fits all</div><div class="back-example-sentence-1-reading">このふくはフリーサイズです。</div><div class="back-example-sentence-1-english">This clothing is one-size-fits-all.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">キャッチボール</div><div class="front-example-sentence-1">子どものころ、よく父とキャッチボールをした。</div>	<div class="back-main-reading">キャッチボール</div><div class="back-main-english">Play catch</div><div class="back-example-sentence-1-reading">こどものころ、よくちちとキャッチボールをした。</div><div class="back-example-sentence-1-english">When I was a child, I often played catch with my father.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">コインランドリー</div><div class="front-example-sentence-1">コインランドリーで布団を洗った。</div>	<div class="back-main-reading">コインランドリー</div><div class="back-main-english">A laundromat</div><div class="back-example-sentence-1-reading">コインランドリーでふとんをあらった。</div><div class="back-example-sentence-1-english">I washed my futon at the laundromat.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">リサイクルショップ</div><div class="front-example-sentence-1">古い洗濯機をリサイクルショップで売った。</div>	<div class="back-main-reading">リサイクルショップ</div><div class="back-main-english">A recycling shop</div><div class="back-example-sentence-1-reading">ふるいせんたくきをリサイクルショップでうった。</div><div class="back-example-sentence-1-english">I sold my old washing machine at a recycling shop.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">ジェットコースター</div><div class="front-example-sentence-1">遊園地でジェットコースターに乗った。</div>	<div class="back-main-reading">ジェットコースター</div><div class="back-main-english">A roller coaster</div><div class="back-example-sentence-1-reading">ゆうえんちでジェットコースターにのった。</div><div class="back-example-sentence-1-english">I rode the roller coaster at the amusement park.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">パトカー</div><div class="front-example-sentence-1">パトカーがサイレンを鳴らして通り過ぎた。</div>	<div class="back-main-reading">パトカー</div><div class="back-main-english">A police car</div><div class="back-example-sentence-1-reading">パトカーがサイレンをならしてとおりすぎた。</div><div class="back-example-sentence-1-english">A police car passed by with its siren blaring.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">ガードマン</div><div class="front-example-sentence-1">ビルの入り口にガードマンが立っている。</div>	<div class="back-main-reading">ガードマン</div><div class="back-main-english">A security guard</div><div class="back-example-sentence-1-reading">ビルのいりぐちにガードマンがたっている。</div><div class="back-example-sentence-1-english">A security guard stands at the building's entrance.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">サインペン</div><div class="front-example-sentence-1">サインペンで名前を書いた。</div>	<div class="back-main-reading">サインペン</div><div class="back-main-english">A felt-tipped pen</div><div class="back-example-sentence-1-reading">サインペンでなまえをかいた。</div><div class="back-example-sentence-1-english">I wrote my name with a felt-tip pen.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">マイホーム</div><div class="front-example-sentence-1">夫婦でマイホームを購入した。</div>	<div class="back-main-reading">マイホーム</div><div class="back-main-english">A private house/one's own home</div><div class="back-example-sentence-1-reading">ふうふでマイホームをこうにゅうした。</div><div class="back-example-sentence-1-english">The couple bought their own home.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">キーホルダー</div><div class="front-example-sentence-1">お土産にキーホルダーを買った。</div>	<div class="back-main-reading">キーホルダー</div><div class="back-main-english">A key chain</div><div class="back-example-sentence-1-reading">おみやげにキーホルダーをかった。</div><div class="back-example-sentence-1-english">I bought a keychain as a souvenir.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
<div class="front-main">シルバーシート</div><div class="front-example-sentence-1">電車のシルバーシートに座った。</div>	<div class="back-main-reading">シルバーシート</div><div class="back-main-english">A priority seat</div><div class="back-example-sentence-1-reading">でんしゃのシルバーシートにすわった。</div><div class="back-example-sentence-1-english">I sat in the priority seat on the train.</div>	vocabulary::w6 vocabulary::w6d3 jlpt::n2
